Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
294,191,广东工业大学揭阳校区,GDUTJY_天依不加糖,2,37,-4,-,-,+1(10),-,-,-11,-,+1(27),-,-,-,-,0%,Honorable,袁畅,钟鸣,黄子扬,N,N
295,192,长沙理工大学,苍蝇附骥，萝茑依松,2,38,-5,-,-,+1(11),-,-,-5,-,+1(27),-,-,-,-,0%,Honorable,陈亮,蔡灏东,粟宇,N,N
295,,青岛农业大学,翻斗花园突击手,2,38,-2,-,-,+1(5),-,-,-2,-,+1(33),-,-2,-,-,0%,Honorable,周宏宝,臧允盛,陈天翊,N,N
297,193,常熟理工学院,求求你给个铜牌吧，我真的什么都能做,2,39,-3,-,-,+1(9),-,-,-2,-,+1(30),-,-,-,-,0%,Honorable,沈俊康,顾家豪,陶孟然,N,N
298,194,南通大学,没有队名,2,52,-7,-,-,+1(10),-,-,-4,-,+1(42),-,-,-,-,0%,Honorable,蔡巧颖,赵迪,肖如航,N,N
299,195,江西理工大学,码海中的幻境之旅,2,53,-12,-,-,+1(14),-,-,-2,-,+1(39),-,-,-,-,0%,Honorable,胡文晗,简政,刘浩杰,N,N
300,196,山东农业大学,羊村护卫队,2,60,-15,-,-,+2(13),-,-,-17,-,+1(27),-,-,-,-,33%,Honorable,王德申,孙笑扬,王明东,N,N
301,197,中北大学,水泥工人再就业,2,66,-6,-,-,+1(11),-,-,-4,-,+1(55),-,-,-,-,0%,Honorable,邢飞杨,王芃阳,于秉琪,N,N
302,,山东财经大学,烈火战神中门端大狙,2,67,-9,-,-,+1(7),-,-,-,-,+2(40),-,-,-,-,33%,Honorable,于瑞寒,吴青原,鲍一帆,N,N
303,198,曲阜师范大学,失踪的天鹅之考研怎么你了,2,72,-4,-,-,+1(22),-,-,-,-,+1(50),-,-,-,-,0%,Honorable,孙涛,许文然,孙一粟,N,N
304,199,山东工商学院,好好好,2,74,-9,-,-,+1(13),-,-,-4,-,+2(41),-,-,-,-,33%,Honorable,李旭,陈文龙,栗子旭,N,N
305,200,南京林业大学,林带观光团,2,82,-5,-,-,+1(9),-,-,-,-,+1(73),-,-1,-,-,0%,Honorable,喻灯,缪若凡,马诗航,N,N
306,,中国矿业大学（北京）,wa自动机,2,84,-6,-,-,+1(14),-,-,-2,-,+2(50),-,-,-,-,33%,Honorable,洪文,李国骏,张子豪,N,N
307,201,福建农林大学,轻舟已过万重山,2,93,-7,-,-,+1(11),-,-,-4,-,+1(82),-,-,-,-,0%,Honorable,谢力航,陈有锴,蒋恒艺,N,N
308,202,东北林业大学,太阳花,2,96,-2,-,-,+1(10),-,-,-1,-,+2(66),-,-1,-,-3,33%,Honorable,付钧元,汪兴阳,赵俊博,N,N
309,203,烟台理工学院,天晨破晓,2,109,-6,-,-,+1(24),-,-,-,-,+1(85),-,-,-,-,0%,Honorable,吴雪安,郑世云,石乃畅,N,N
310,204,江汉大学,不动的大图书馆,2,117,-,-,-,+1(14),-,-,-,-,+2(83),-,-,-,-,33%,Honorable,杨中钱,马强,熊振庭,N,N
311,205,南昌航空大学,雀食蟀三队,2,124,-3,-,-,+1(20),-,-,-2,-,+2(84),-,-,-,-,33%,Honorable,项煌坤,潘岩,王胜杰,N,N
312,206,莆田学院,拿牌了就退役和队友玩原神&队长单身十年,2,125,-2,-,-,+1(24),-,-,-1,-,+2(81),-,-,-,-,33%,Honorable,许庆华,龚磊,吴于辉,N,N
313,,中南民族大学,柴郡猫猫头,2,129,-6,-,-,+1(14),-,-,-,-,+2(95),-,-,-,-,33%,Honorable,胡双,牟红坤,叶家永,N,N
314,,南京航空航天大学,林克时间,2,144,-4,-,-,+1(12),-,-,-,-,+1(132),-,-2,-,-,0%,Honorable,陈泓谙,刘明杰,袁尔杭,N,N
315,207,河北师范大学,指尖破晓,2,147,-6,-,-,+1(10),-,-,-,-,+2(117),-,-,-,-,33%,Honorable,李明瑞,黄信坚,向清弘,N,N
316,208,合肥工业大学,没有名字,2,148,-3,-,-,+1(13),-,-,-,-,+3(95),-,-,-,-,50%,Honorable,刘钧佑,汪智浩,林树燊,N,N
317,209,山东第一医科大学,做的都队,2,151,-1,-,-,+3(33),-,-,-,-,+1(78),-,-,-,-,50%,Honorable,熊泉清,闫畅,周彦霖,N,N
318,,中国矿业大学,码的都队,2,164,-3,-,-,+1(33),-,-,-12,-,+3(91),-,-,-,-,50%,Honorable,江之昀,杨航,付天航,N,N
319,210,河北工业大学,只会写暴力,2,169,-10,-,-,+1(22),-,-,-,-,+3(107),-,-,-,-,50%,Honorable,韩宇轩,王梅策,李兴,N,N
320,,香港城市大学,九龙塘妙妙屋,2,170,-2,-,-,+1(13),-,-,-6,-,+3(117),-,-,-,-,50%,Honorable,郑上锟,洪琛皓,徐澎杨,N,N
321,211,山东协和学院,不是北京协和,2,185,-,-,-,+1(23),-,-,-,-,+4(102),-,-,-,-,60%,Honorable,陈金忠,毕铭毅,张福旭,N,N
322,212,昆山杜克大学,整个龙江,2,194,-1,-,-,+1(30),-,-,-3,-,+2(144),-,-,-,-,33%,Honorable,孙厚旻,郭锦元,李平,N,N
323,213,湖南警察学院,完蛋！我被大佬包围了！,2,195,-2,-,-,+2(17),-,-,-10,-,+3(118),-,-,-,-,60%,Honorable,段家吾,罗尧宇,肖玮璟,N,N
324,,中国海洋大学,交啥啥队,2,216,-3,-,-,+2(76),-,-,-1,-,+1(120),-,-,-,-,33%,Honorable,杨家祺,陈天梓,徐坤,N,N
325,,青岛科技大学,VT 彩铅,2,223,-,-,-,+1(17),-,-,-2,-,+4(146),-,-,-,-,60%,Honorable,李亚飞,康博,刘星辰,N,N
326,214,山东建筑大学,映雪湖的神秘生物,2,238,-5,-,-,+1(12),-,-,-4,-,+5(146),-,-,-,-,66%,Honorable,董芳安,马建宇,庄文轩,N,N
327,215,青岛农业大学海都学院,紫罗兰永恒花园,2,275,-10,-,-,+4(26),-,-,-,-,+4(129),-,-,-,-,75%,Honorable,李炫谊,王钰坤,张继伟,N,N
328,,江西财经大学,Jtrip,2,280,-4,-,-,+2(13),-,-,-,-,+5(167),-,-,-,-,71%,Honorable,欧阳岩,周政,潘登,N,N
329,,南京邮电大学,我负责WA十发带队友坐牢,2,314,-,-,-,+1(15),-,-,-8,-,+9(139),-,-,-,-,80%,Honorable,陆逸禾,胡琦晔,夏铭浩,N,N
330,,济南大学,飞龙骑脸怎么输之我是爱莉希雅的团子大仓鼠,2,343,-1,-,-,+7(107),-,-,-1,-,+1(116),-,-1,-,-,75%,Honorable,刘信义,曹宗达,夏雨,N,N
331,216,惠州学院,鶸巢,1,13,-9,-,-,+1(13),-,-,-,-,-8,-,-,-,-,0%,Honorable,陈之焕,张俊栋,潘庆裕,N,N
332,,东北大学,东北大学_爱的抱抱,1,20,-3,-,-,+1(20),-,-,-,-,-5,-,-,-,-,0%,Honorable,桂雄涛,王昊宇,张恒,N,N
333,217,天津理工大学,转生成为了只有音乐游戏破灭flag的乌蒙地插吃,1,95,-1,-,-,+4(35),-,-,-2,-,-6,-,-,-,-,75%,Honorable,白佳明,刘鑫星,佟佳华,N,N
334,,暨南大学,这是我最后的波纹了,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0%,Honorable,李安宁,周祝涛,郭骏东,N,N
