Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
1,1,北京大学,重生之我是菜狗,12,1312,+1(79),+1(166),+1(49),+1(99),+2(11),-2,+2(71),+1(143),+2(259),+2(119),+1(12),+1(210),+1(14),25%,Gold,王展鹏,罗煜翔,蒋凌宇,N,N
2,2,清华大学,别人 ac 我们 g,11,1151,+1(82),+4(188),+1(22),+1(56),+1(37),-1,+1(138),+1(126),-9,+1(221),+1(30),+1(180),+1(11),21%,Gold,张隽恺,胡昊,胡杨,N,N
3,,清华大学,一更人,10,1117,+1(38),+2(172),+1(100),+2(213),+2(16),-,+1(114),+1(221),-,+1(159),+1(19),-2,+1(5),23%,Gold,叶卓睿,周欣,虞皓翔,N,N
4,3,浙江大学,虚空之梦,10,1357,+1(64),+1(182),+2(88),+1(148),+4(49),-,+4(184),+1(219),-8,+1(262),+1(10),-,+1(11),41%,Gold,彭博,褚写庭,陈逸,N,N
5,,北京大学,老年旅游队,9,1190,+2(76),-1,+1(66),+1(109),+1(36),-,+2(164),+4(273),-,-,+1(13),+2(253),+1(80),40%,Gold,刘和金,林枫,翁伟捷,N,N
6,4,湖南大学,金色传说,9,1248,+1(35),+1(296),+2(135),+2(200),+3(63),-,+1(83),+5(240),-,-,+1(13),-,+1(23),47%,Gold,廖曙康,苏杰,范则鸣,N,N
7,,清华大学,青蛙市中心,9,1303,+1(94),+3(204),+3(132),+1(233),+2(43),-,-2,+3(296),-,+3(107),+1(9),-,+1(5),50%,Gold,彭思进,李白天,黄子宽,N,N
8,5,香港大学,我不是密接，我是阳性,8,1037,+2(69),-1,+4(180),+1(231),+1(47),-,+1(147),+1(255),-,-,+1(11),-,+1(17),33%,Gold,劉澈,姜佳禾,王安哲,N,N
9,6,杭州电子科技大学,杭电 7 队,8,1066,+2(55),+5(298),+1(137),+1(126),+1(21),-,+2(268),-,-,-,+1(24),-,+1(17),42%,Gold,林圣钬,林炜钦,赵铁囝,N,N
10,,浙江大学,广告位招租,8,1101,+1(71),+4(299),+2(132),+3(197),+2(30),-,+2(188),-5,-,-,+1(9),-,+1(15),50%,Gold,任庭旭,徐琪杰,王楚淏,N,N
11,7,南京理工大学,立一摸断平三色猫猫头,8,1263,+1(92),-,+1(184),+3(163),+3(34),-,+4(260),+5(281),-4,-,+1(10),-,+1(19),57%,Gold,郭佳樊,金朝哲,陈一涵,N,N
12,8,南京大学,虚幻黄昏,8,1343,+8(191),+4(54),+2(219),+1(189),+3(69),-,+3(299),-,-,-,+1(10),-,+1(12),65%,Gold,丁天行,单启程,欧丰宁,N,N
13,9,中山大学,中山大学_铁匠,8,1366,+1(16),+3(265),+6(161),+1(249),+7(120),-,+1(276),-1,-,-1,+1(13),-,+1(6),61%,Gold,刘志源,赵肖睿,高诗豪,N,N
14,10,暨南大学,Reimei,7,696,+2(68),-,+1(109),+1(158),+3(38),-,+2(202),-,-,-,+1(16),-,+1(25),36%,Gold,文荫华,詹方榕,麦骏,N,N
15,11,哈尔滨工程大学,下北泽沼气动力学园学园偶像同好会兼恋恋的信仰者教团改二,7,787,+2(66),-1,+1(227),+1(128),+2(71),-,+2(210),-5,-,-,+1(16),-,+1(9),30%,Gold,彭金浩,徐子涵,王昊宇,N,N
16,,浙江大学,您有一个加三十三,7,802,+2(79),-3,+4(188),+2(242),+2(109),-,+1(41),-1,-,-,+1(15),-,+1(8),46%,Gold,叶佳昂,李克成,陈科睿,N,N
17,12,哈尔滨工业大学（深圳）,删库跑路,7,820,+1(63),-,+2(189),+1(148),+1(50),-,+4(272),-,-,-,+1(6),-,+1(12),36%,Gold,任秦江,卢郡然,梁珊,N,N
18,13,东南大学,我过了样例,7,834,+1(64),-,+3(160),+1(165),+2(47),-,-3,+1(266),-,-,+1(21),-,+2(31),36%,Gold,徐朔,戚雨林,汪子杰,N,N
19,14,山东大学,说好不秃,7,901,+3(109),-1,+2(232),+1(155),+1(20),-1,+1(266),-,-,-,+1(24),-,+2(15),36%,Gold,吴羲勇,张丁祎,门建彤,N,N
20,,清华大学,未名湖北路特一号,7,916,+1(54),-3,+5(174),-3,+3(45),-,+6(237),+4(89),-,-4,+1(29),-,+1(8),66%,Gold,吴泽文,周子安,赵子轩,N,N
21,15,北京邮电大学,三只蒟蒻,7,939,+1(86),+3(205),+2(227),+3(137),+3(60),-,-4,-,-,-,+2(23),-,+2(21),56%,Gold,区庆亮,张天泽,王佳禾,N,N
22,16,华中师范大学,烧冻鸡翅,7,940,+2(124),-,+2(217),+2(181),+1(46),-,+2(269),-,-,-,+1(10),-,+1(13),36%,Gold,熊吉祥,郭子寒,钟鸣,N,N
23,17,北京理工大学,雪崩团灭清一色,7,942,+1(107),-,+2(254),+3(237),+1(56),-,+1(146),-,-,-,+2(16),-,+2(26),41%,Gold,袁奕晨,费承昱,黄子越,N,N
24,,南京大学,流火,7,1002,+4(71),-,+3(291),+1(139),+2(36),-,-1,-,-,+2(286),+1(14),-,+1(25),50%,Gold,姚嘉和,曹逸中,陈弘毅,N,N
25,18,安徽大学,融合巨怪,7,1033,+5(139),-,+2(218),+1(138),+1(61),-,+4(282),-,-,-,+1(26),-,+1(9),53%,Gold,李骋,罗欣然,闵烁,N,N
26,19,四川大学,差分约束做不队,7,1068,+2(98),-,+2(175),+1(223),+3(42),-,+2(280),-1,-,-11,+2(56),-,+1(74),46%,Gold,徐子翔,杜毅衡,杨轶涵,N,N
27,,北京大学,寄点自由,7,1112,+4(138),-,+5(238),+1(270),+1(45),-,+2(231),-6,-,-,+1(16),-,+1(14),53%,Gold,吴孟周,曹原,陈胤戬,N,N
28,,杭州电子科技大学,杭电 6 队,7,1141,+5(174),-,+2(191),+1(219),+6(74),-,+1(264),-,-,-,+1(14),-,+1(5),58%,Gold,姜正,潘思成,陈载元,N,N
29,20,上海交通大学,破晓狂想曲,7,1173,+6(127),-,+3(231),+1(204),+2(47),-,+4(285),-,-,-,+1(13),-,+2(26),63%,Gold,肖景琦,袁莘睿,邵嘉南,N,N
30,21,北京航空航天大学,XCPC 的奇妙冒险,6,521,+1(69),-,-6,+1(119),+1(51),-,+1(214),-,-,-,+2(18),-,+2(10),25%,Gold,吕诚鑫,韦若皓,韩一,N,N
31,,哈尔滨工程大学,WA 自动机 Fail 树上建可持久化 RE 树,6,573,+2(79),-,+4(206),+1(135),+1(42),-,-3,-,-,-,+1(11),-,+1(20),40%,Gold,吴兆昕,杨春昊,黄凯鹏,N,N
32,,北京邮电大学,珊瑚宫心海,6,665,+1(63),-,-4,+2(181),+2(108),-,-,+1(250),-,-,+1(9),-,+1(14),25%,Gold,程泓涛,董凯文,高畅,N,N
33,22,浙江财经大学,秃如其来,6,698,+1(91),-,-,+2(202),+1(61),-,+2(270),-,-,-,+1(19),-,+1(15),25%,Gold,叶国钊,张垚垚,朱新宇,N,N
34,,浙江大学,下次娶你,6,699,+1(78),-,+3(194),+3(233),+2(61),-,-1,-,-,-,+1(14),-,+1(19),45%,Gold,李谞远,王梓,黄嘉尔,N,N
35,23,西北工业大学,只能说，啊，该摸了,6,729,+1(85),-,-4,+1(129),+3(89),-,+4(244),-,-,-,+2(16),-,+2(26),53%,Gold,徐浩洋,汪梁森,管孙笛,N,N
35,,哈尔滨工业大学（深圳）,骗分大队,6,729,+3(33),-,+2(165),-4,+3(29),-,+2(292),-3,-,-,+1(40),-,+1(50),50%,Gold,曹杨,沈文,潘思成,N,N
37,24,中南大学,摸鱼自动机,6,730,+1(66),-,-2,+2(196),+2(41),-,+4(296),-,-,-,+1(11),-,+1(20),45%,Silver,周霄羽,张皓然,黄道煜,N,N
38,25,重庆大学,狂风之力,6,739,+2(111),-,+1(243),+1(159),+5(83),-,-3,-,-,-,+1(17),-,+1(26),45%,Silver,王冀鲁,黄思源,黄锐,N,N
39,26,浙江师范大学,猫猫把妖怪抓走了,6,741,+1(94),-,+2(266),+1(157),+3(137),-,-1,-,-,-15,+1(8),-,+1(19),33%,Silver,厉文浩,温启涛,蒋润浩,N,N
40,27,哈尔滨工业大学,魂魄出窍,6,757,+1(84),-,+4(217),+3(202),+2(67),-,-58,-,-,-,+3(21),-,+1(6),57%,Silver,祁展华,陈浩然,陈煜航,N,N
41,,北京航空航天大学,起床困难综合症,6,760,+2(101),-,-,+4(176),+3(72),-,+2(249),-6,-,-,+1(13),-,+1(9),53%,Silver,张殊睿,罗皓天,高湘一,N,N
42,28,南开大学,只用 spfa 队,6,761,+3(144),-,+2(105),-1,+3(31),-,+3(267),-,-,-,+1(16),-,+2(38),57%,Silver,孔德嵘,李嘉豪,郭军凯,N,N
43,29,福州大学,卡绒熊,6,763,+4(181),-,+3(173),+2(193),+2(51),-,-,-,-,-8,+1(10),-,+1(15),53%,Silver,廖智炫,洪磊,陈昊旸,N,N
43,29,杭州电子科技大学信息工程学院,清蒸狮子头,6,763,+2(73),-,+4(173),+2(235),+5(43),-,-1,-,-,-,+2(28),-,+1(11),62%,Silver,尹凯乐,杨鑫,柳徐吉,N,N
45,,北京航空航天大学,玄学过题,6,772,+3(195),-,+5(186),+3(118),+2(64),-,-,-7,-2,-,+1(20),-,+1(9),60%,Silver,吴湛宇,权尚浩然,王宇龙,N,N
46,31,南方科技大学,枫丹白露,6,782,+1(109),-,+3(224),+2(242),+3(67),-,-2,-,-,-,+1(17),-,+1(23),45%,Silver,严翔羽,何俞均,陈明志,N,N
47,32,青岛科技大学,黑尾鸥,6,787,+4(97),-,+6(297),+1(172),+1(39),-,-12,-,-,-,+1(12),-,+1(10),57%,Silver,张宝文,温智凯,马淑华,N,N
48,33,电子科技大学,UESTC_Black_mage,6,818,+2(95),-,+3(273),+1(251),+3(73),-,-,-,-,-,+1(6),-,+1(20),45%,Silver,何旭,周雨辰,张子牛,N,N
49,,香港大学,牛牛拿开，老白,6,844,+2(75),-1,+6(212),+1(228),+3(60),-,-3,-,-,-,+1(15),-,+4(34),64%,Silver,孙圣尧,宋骏凯,黄茂典,N,N
50,34,杭州师范大学,鹤望兰,6,856,+3(157),-1,+1(290),+3(241),+2(47),-1,-1,-1,-1,-1,+1(12),-1,+1(9),45%,Silver,林宏磊,邵铁夫,陈银桦,N,N
51,35,深圳大学,SZU_Will-Qin,6,861,+1(137),-,+1(293),+2(225),+3(103),-,-,-,-,-,+1(6),-,+2(17),40%,Silver,苏梓瀚,郭泽森,陈俊明,N,N
52,,北京邮电大学,曙光黎明,6,871,+1(93),-,+4(261),+2(298),+2(73),-,-,-,-,-,+1(19),-,+1(27),45%,Silver,何宇峰,李冠谕,李晨曦,N,N
53,36,香港中文大学（深圳）,龙大相遇快乐划水,6,880,+2(99),-,+4(248),+1(252),+4(107),-,-2,-,-,-,+1(15),-,+1(19),53%,Silver,夏禹扬,蒋一歌,赵子逸,N,N
54,,北京大学,黎明与萤火,6,897,+3(62),-,+1(169),+2(265),+6(152),-,-2,-,-,-,+1(16),-,+2(53),60%,Silver,刘晨宇,李思杰,黄蔚尧,N,N
55,37,武汉大学,对对胡门清四喜字一色,6,898,+2(129),-,+3(276),+1(222),+3(97),-,-1,-,-,-,+1(17),-,+1(57),45%,Silver,侯哲,冯烨聪,蔡玉聪,N,N
56,38,福建农林大学,重生之我是懒狗,6,920,+2(267),-1,+1(290),+1(154),+1(103),-1,-3,-1,-1,-1,+1(24),-1,+2(42),25%,Silver,兰宇平,林新煜,陈心桥,N,N
57,39,华中科技大学,fufu 能有什么坏心眼呢,6,945,+3(165),-,+7(265),+1(223),+1(52),-,-1,-,-,-,+1(24),-,+2(36),60%,Silver,冯业齐,胡伟江,黄浚源,N,N
58,,杭州电子科技大学,杭电 11 队,6,962,+4(127),-,+5(268),+1(210),+4(107),-,-2,-,-,-,+2(11),-,+1(19),64%,Silver,冯军荣,刘潞,沈航,N,N
59,,上海交通大学,撸串的喵,6,1006,+4(236),-,+3(291),+2(238),+3(34),-,-1,-3,-,-,+1(19),-,+1(28),57%,Silver,朱铭阳,王云骥,罗祺皓,N,N
60,40,大连理工大学,秋招没人要,6,1081,+9(217),-,+2(292),+2(255),+2(64),-,-,-,-,-,+1(13),-,+1(20),64%,Silver,李冠霖,江雨桐,蔡廷漳,N,N
61,41,中国科学院大学,骑士与龙,6,1096,+5(293),-,+1(274),+2(222),+4(116),-,-,-,-,-,+1(11),-,+1(20),57%,Silver,徐亦周,楼持恒,胡景佩,N,N
62,42,东北大学秦皇岛分校,小饼卷大葱,6,1149,+7(191),-,+4(269),+3(278),+2(76),-,-,-,-,-,+3(14),-,+2(21),71%,Silver,司伟业,李不凡,董淑睿,N,N
63,43,哈尔滨理工大学,哈理工 08 队,5,284,+1(45),-,-7,+1(154),+1(54),-,-,-,-,-,+1(14),-,+1(17),0%,Silver,王令开,王开纪,顾红卫,N,N
64,44,浙大城市学院,来杯拿铁,5,293,+1(70),-,-1,+1(133),+1(54),-,-4,-,-,-,+1(16),-,+1(20),0%,Silver,潘劲帆,章晨榆,钟天宇,N,N
65,,浙大城市学院,266 寝室长去考研了,5,338,+3(88),-,-,+1(130),+1(51),-,-9,-,-,-,+1(10),-,+1(19),28%,Silver,何伟煊,何勇杰,蒋净洋,N,N
66,45,重庆邮电大学,这是你的捍 WA 者,5,359,+1(85),-,-3,+1(163),+2(54),-,-,-,-,-,+1(15),-,+1(22),16%,Silver,孙培博,江骏扬,罗昊,N,N
67,46,河南农业大学,Indigo,5,405,+1(103),-,-,+1(185),+1(73),-,-,-,-,-,+1(24),-,+1(20),0%,Silver,李治毅,贾懿,闫亚鑫,N,N
68,,电子科技大学,UESTC_地平线,5,409,+3(81),-,-1,+3(180),+1(44),-,-2,-,-,-,+1(9),-,+1(15),44%,Silver,吴晓玉,贺皓哲,黄博奕,N,N
69,47,同济大学,无紫不行,5,413,+1(73),-,-,+1(196),+3(67),-,-1,-,-,-,+1(20),-,+1(17),28%,Silver,张翔,王铭邦,雒俊为,N,N
70,48,西安交通大学,写都写了，交一发吧,5,428,+1(107),-4,-1,+1(170),+2(75),-,-,-,-,-,+1(6),-,+2(30),28%,Silver,周品良,杨一帆,贺睿杰,N,N
71,,福州大学,最大费用最小流,5,433,+1(107),-,-1,+1(194),+1(86),-,-,-,-,-,+1(21),-,+1(25),0%,Silver,李盈盈,江滢怡,游世伟,N,N
72,49,香港中文大学,零知孢子,5,437,+1(138),-,-12,+2(151),+4(52),-,-,-,-8,-,+1(11),-,+1(5),44%,Silver,吳曉峻,吳有孚,衛家熙,N,N
73,,中山大学,中山大学_精神错乱,5,446,+1(107),-,-2,+2(187),+2(62),-,-1,-,-,-,+1(30),-,+1(20),28%,Silver,冯嘉乐,张彦博,谢泽辉,N,N
74,,暨南大学,菜鸟分割线,5,454,+1(170),-,-7,+1(154),+2(79),-,-,-,-,-,+1(11),-,+1(20),16%,Silver,余欣妍,柯瑞凯,贾子涵,N,N
75,50,北京交通大学,相遇天使,5,463,+3(150),-1,-6,+3(80),+3(82),-1,-,-1,-1,-,+1(13),-,+1(18),54%,Silver,杨佳昊,邓人嘉,金恒柘,N,N
76,,北京理工大学,凉心做题人,5,466,+1(89),-,-1,+1(227),+3(64),-,-,-,-,-,+1(18),-,+1(28),28%,Silver,何骏,苗沂坤,高浩轩,N,N
77,51,香港浸会大学,退役选手收容所,5,496,+2(133),-,+3(162),-10,+2(39),-,-,-,-,-,+1(17),-,+3(25),54%,Silver,宋昊洋,芦钰棋,赵云翔,N,N
78,52,中国科学技术大学,鸭鸭飞,5,506,+1(124),-,+2(168),-,+4(85),-,-,-,-,-,+1(16),-,+1(33),44%,Silver,叶余非,周一凡,王子龙,N,N
79,,哈尔滨工业大学,血字的研究,5,510,+2(149),-,-,+1(160),+4(89),-,-,-,-3,-,+1(10),-,+1(22),44%,Silver,唐贝利,朱峰,王羽婷,N,N
80,53,武汉科技大学,无星之夜,5,516,+2(149),-,-,+2(210),+1(80),-,-,-,-,-,+1(15),-,+1(22),28%,Silver,聂泽锴,胡步,郑天佑,N,N
80,,同济大学,达拉崩吧班德贝迪卜多比鲁翁,5,516,+4(124),-,-5,+1(236),+2(43),-,-,-1,-,-,+1(12),-,+1(21),44%,Silver,刘依扬,孙治弘,张乐天,N,N
80,53,东北大学,东北大学_贰佰三十四,5,516,+1(109),-,-,+1(293),+1(65),-,-,-,-,-,+1(21),-,+1(28),0%,Silver,王泽宇,董一如,郑彤,N,N
83,,华中科技大学,加权没了还想打 ACM？,5,520,+1(121),-,+2(245),-3,+2(56),-,-,-,-,-3,+1(31),-,+1(27),28%,Silver,卞曜洋,罗劲豪,陈开宇,N,N
84,55,合肥工业大学宣城校区,随便玩玩,5,523,+1(167),-,-,+1(234),+1(69),-,-1,-,-,-,+1(21),-,+1(32),0%,Silver,何昕悦,唐志远,姜万磊,N,N
85,,电子科技大学,UESTC_Broforce,5,527,+1(74),-,+1(220),-2,+4(117),-,-,-,-,-,+2(15),-,+1(21),44%,Silver,李尚融,李林泽,程智涛,N,N
86,,杭州电子科技大学,杭电 16 队,5,532,+2(150),-,-1,+1(241),+1(81),-,-1,-,-,-,+1(15),-,+1(25),16%,Silver,倪楠,徐墨凡,徐铭扬,N,N
87,56,东北电力大学,HAL 9000,5,547,+2(161),-,-,+1(262),+1(56),-,-12,-,-,-,+1(19),-,+1(29),16%,Silver,关凯铭,徐浩东,李翔宇,N,N
88,,东北大学秦皇岛分校,ACE-101,5,556,+1(147),-,-,+4(243),+1(65),-,-,-,-,-,+1(23),-,+1(18),37%,Silver,吴一玄,王敬群,罗潇阳,N,N
89,,香港中文大学,焦糖布丁,5,558,+2(86),-,-,+3(273),+1(72),-,-,-,-,-,+1(19),-,+2(28),44%,Silver,劉汶楷,袁樂勤,鍾懷哲,N,N
90,,深圳大学,twilight illusion,5,560,+1(102),-,+4(270),-7,+2(75),-,-,-,-,-,+1(18),-,+1(15),44%,Silver,叶可禾,张艺轩,郑博瀚,N,N
91,57,南华大学,昨天刚学 C++,5,562,+3(213),-1,-2,+2(188),+1(61),-1,-1,-1,-1,-1,+1(15),-1,+1(25),37%,Silver,司超宁,李奕星,王圣宇,N,N
92,58,武汉理工大学,再睡五分钟,5,580,+1(122),-,-3,+1(252),+1(95),-,-,-,-,-,+1(23),-,+3(48),28%,Silver,侯雪峰,叶圳琨,谢子扬,N,N
93,,南方科技大学,南方科技大学 - 图卢兹,5,582,+3(144),-,-1,+2(232),+2(55),-,-,-2,-,-,+2(28),-,+1(23),50%,Silver,孔繁初,李开,王德涵,N,N
93,59,青岛大学,亚洲猫猫虫,5,582,+1(127),-,-5,+2(282),+2(66),-,-,-,-,-,+1(16),-,+2(31),37%,Silver,刘乐鹏,毛聿麒,董亚洲,N,N
95,,四川大学,早八 208,5,583,+2(84),-,-7,+5(275),+2(70),-,-,-,-,-,+1(19),-,+1(15),54%,Silver,周钰翔,罗鑫,韩子毅,N,N
96,60,浙江理工大学,白兰咖啡厅,5,584,+1(133),-,-,+3(274),+1(102),-,-,-,-,-,+1(21),-,+1(14),28%,Silver,刘哲,肖泽宇,钟昀铮,N,N
97,61,河南理工大学,三个猛男,5,591,+1(160),-,-,+1(272),+1(116),-,-,-,-,-,+1(17),-,+1(26),0%,Silver,张定一,朱胜豪,赵亚飞,N,N
98,,中南大学,破晓之时,5,595,+2(147),-,-4,+2(248),+3(88),-,-,-,-,-,+1(8),-,+1(24),44%,Silver,李渔,沈方建,郑逸程,N,N
99,,福州大学,太熊软糖,5,597,+1(164),-,-,+1(204),+4(119),-,-,-,-,-,+1(18),-,+1(32),37%,Silver,杨赫,程宇翔,詹涛,N,N
100,62,桂林电子科技大学,《我们队长考青大落榜了》,5,600,+5(248),-,-1,+1(177),+1(72),-,-,-,-,-,+1(13),-,+1(10),44%,Silver,元正臣,张安航,张蓝天,N,N
100,62,西安电子科技大学,超额剩余价值,5,600,+5(284),-,-1,+1(125),+2(38),-,-,-,-,-,+1(23),-,+1(30),50%,Silver,何贯中,蒋叶桢,陈俊丞,N,N
102,64,浙江工业大学,才思泉涌,5,611,+1(117),-,-4,+2(253),+5(80),-,-2,-,-,-,+2(24),-,+1(17),54%,Silver,张盛,蔡凯玮,黄陈兆鋆,N,N
103,,青岛大学,(^_^).zZ,5,614,+2(219),-,-4,+4(196),+2(65),-,-,-,-,-,+1(19),-,+1(15),50%,Silver,姜恒玉,陈贺,韩明睿,N,N
104,65,西南民族大学,嘉然，只因你太美,5,617,+4(202),-1,-1,+5(157),+3(50),-,-1,-,-,-,+1(16),-,+1(12),64%,Silver,刘家乐,张珺开,李锐,N,N
105,,华中师范大学,你们 AC 我们野炊,5,618,+2(173),-,-,+1(272),+2(69),-,-,-,-,-,+1(12),-,+2(32),37%,Silver,张宏辉,曹俞欣,王彬宇,N,N
106,66,湘潭大学,鳖载着理发店,5,621,+9(103),-,-2,+1(296),+1(38),-,-,-,-,-,+1(15),-,+1(9),61%,Bronze,李子熙,谭盾,陈彦宇,N,N
107,67,阜阳师范大学,最后,5,624,+3(108),-,-,+5(291),+1(57),-,-,-,-,-,+1(20),-,+1(28),54%,Bronze,储思晴,谢天意,谢腾飞,N,N
108,,香港大学,今天必须再取个队名,5,630,+5(110),-,-2,+3(277),+1(89),-,-,-,-,-,+1(23),-,+1(11),54%,Bronze,施博骜,杨明天,胡肖帮,N,N
109,68,中国海洋大学,黑夜犬人 Pro,5,636,+2(196),-,-1,+1(220),+1(58),-,-4,-,-,-,+3(14),-,+3(48),50%,Bronze,张成玺,解正源,蹇浩航,N,N
110,69,南京邮电大学,拯救世界可太有趣辣,5,637,+3(124),-,-,-2,+2(52),-,-,+4(266),-,-,+2(15),-,+2(20),61%,Bronze,张帅青,蔡振川,金益凡,N,N
111,,西安电子科技大学,栀子花,5,639,+2(143),-,-,+1(250),+2(113),-,-,-,-,-,+2(30),-,+2(23),44%,Bronze,曾祥翼,胡宇航,赵人毅,N,N
112,,北京理工大学,蒟蒻观光,5,641,+1(115),-,-,+1(243),+2(203),-,-,-,-,-,+1(18),-,+2(22),28%,Bronze,凌铭志,王子默,罗琦宣,N,N
113,70,淮北师范大学,依古比古,5,647,+1(126),-,-6,+2(278),+4(101),-,-,-,-,-,+1(18),-,+1(44),44%,Bronze,倪敏慧,祝炜曈,黄新元,N,N
113,70,烟台大学,启示录,5,647,+1(159),-,-1,+3(288),+1(107),-,-,-,-,-,+1(30),-,+1(23),28%,Bronze,俞传洲,徐振祥,王令辉,N,N
115,,香港中文大学,有冇諗法,5,654,+5(185),-,-,+3(229),+2(48),-,-,-,-,-,+1(19),-,+2(13),61%,Bronze,周禮言,鄭希哲,黃梓謙,N,N
116,72,南京师范大学,昔日辉煌,5,661,+5(202),-,-,+1(246),+2(70),-,-2,-,-,-,+1(16),-,+1(27),50%,Bronze,宋廉鸿,彭章荣,李睿,N,N
117,,青岛科技大学,与或非,5,667,+2(157),-,-,+3(267),+2(95),-,-,-,-,-,+2(19),-,+1(29),50%,Bronze,晋学锐,林海,陈德山,N,N
118,73,湖北工业大学,汤先,5,669,+2(191),-,-,+1(259),+3(97),-,-,-,-,-,+1(26),-,+1(36),37%,Bronze,孙嘉豪,柳俊,陈翔,N,N
119,74,成都理工大学,文火鸽子汤,5,671,+4(174),-,-,+2(251),+3(94),-,-,-,-,-,+1(10),-,+1(22),54%,Bronze,张文渝,汤昱力,闫学城,N,N
120,75,中国地质大学（北京）,为美好的世界献上祝福！,5,675,+3(178),-,-1,+4(233),+2(93),-,-,-,-,-,+2(19),-,+1(12),58%,Bronze,姚顺玙,曹胜华,王宁,N,N
121,,南京大学,三妖精 SAY WA,5,682,+6(139),-,-,+1(210),+3(105),-,-2,-2,-,-,+1(8),-,+3(40),64%,Bronze,赵子轩,邓铭越,邹忠奇,N,N
122,76,浙江工商大学,瑞道客道格,5,685,+4(179),-,-,+1(282),+2(73),-,-,-,-,-,+2(19),-,+1(32),50%,Bronze,吴骏达,张子皓,张振,N,N
123,,四川大学,树上莫队,5,697,+5(278),-,-1,+4(203),+1(24),-,-,-,-,-,+1(18),-,+1(34),58%,Bronze,刘却桓,朱奕杰,黄云垄,N,N
124,77,江苏科技大学,没办法,5,701,+2(194),-,-,+3(278),+2(101),-,-,-,-,-,+2(9),-,+1(19),50%,Bronze,殷苏海,王博,续马乐,N,N
125,78,吉首大学,重生之非常 2+1,5,705,+2(244),-,-,+2(298),+1(61),-,-,-,-,-,+2(18),-,+1(24),37%,Bronze,吴钿俊,文凯,易松杰,N,N
126,,中山大学,中山大学_完结撒花,5,710,+5(150),-,-1,-7,+3(120),-,+1(287),-,-,-,+1(14),-,+1(19),54%,Bronze,叶汇亘,梁励,牛彦栋,N,N
127,79,浙江育英职业技术学院,奕？悟！,5,711,+2(160),-,-1,+5(265),+3(105),-,-,-,-,-,+1(23),-,+1(18),58%,Bronze,张恒,方婧婧,沈永源,N,N
128,80,宁波大学,为白雪染色,5,725,+1(131),-,-1,+5(267),+4(106),-,-,-,-,-,+1(11),-,+3(30),64%,Bronze,朱文豪,李嘉琪,王茹月,N,N
129,,安徽大学,三条可怜,5,736,+2(148),-,-,+6(285),+2(79),-,-,-,-,-,+1(21),-,+2(43),61%,Bronze,常昊冉,张允成,桑浩翔,N,N
130,,中国科学技术大学,樱吹雪,5,738,+6(129),-,+2(272),-12,+6(85),-,-,-,-,-,+1(18),-,+1(14),68%,Bronze,刘畅,杨思汗,黄盛唐,N,N
131,,浙江工业大学,ZJUT12,5,739,+1(273),-,-,+3(199),+4(104),-,-,-,-,-,+1(16),-,+2(27),54%,Bronze,包林鑫,朱锦,陆徐豪,N,N
132,,大连理工大学,鹏鹏今天吃什么,5,748,+3(294),-,-,+1(261),+2(99),-,-,-,-,-,+1(13),-,+1(21),37%,Bronze,赵钧鹏,邓思航,高金鹏,N,N
133,81,吉林大学,Nan 上加 Nan,5,749,+10(223),-,-,+1(141),+4(88),-,-,-,-,-,+2(15),-,+1(22),72%,Bronze,周宇恒,方涵斌,李祯浩,N,N
133,81,上海科技大学,嘉然今天吃 Lycoris,5,749,+1(80),-,-,+1(254),+7(190),-,-,-,-,-,+1(58),-,+2(27),58%,Bronze,张城源,胡艾博,黄磊,N,N
135,83,中国人民大学,快跑！挂！挂！！呱！！！,5,750,-,-,-2,+4(235),+2(51),-,+2(249),-,-,-,+2(31),-,+2(44),58%,Bronze,王子恒,舒文桐,高一鸣,N,N
136,,湖北工业大学,旅游还是拿牌,5,774,+1(134),-,-,+7(293),+5(99),-,-,-,-,-,+1(19),-,+1(29),66%,Bronze,余腾飞,国泽家,张宇帆,N,N
137,,哈尔滨工业大学（深圳）,冰糖屋,5,782,+7(230),-,-,+2(192),+2(50),-,-,-,-,-,+1(10),-,+6(40),72%,Bronze,吴泽楷,唐楷杰,李彬昌,N,N
138,84,南阳理工学院,队友上机我开摆,5,790,+8(210),-,-,+1(268),+2(106),-,-1,-,-,-,+1(15),-,+1(31),61%,Bronze,张暮冉,李岩,梁儒冰,N,N
139,85,复旦大学,同路人,5,800,+4(182),-,-,+1(253),+7(146),-,-1,-,-,-,+1(14),-,+1(25),64%,Bronze,周俊豪,周煜凯,柳西贤,N,N
140,86,合肥工业大学,还没学会,5,803,+1(175),-,-,+3(259),+5(109),-,-,-,-,-,+2(27),-,+2(73),61%,Bronze,张嘉威,戴航,邓蓍颖,N,N
141,87,南京航空航天大学,幺鸡小分队,5,810,+2(190),-,-,+2(240),+6(159),-,-,-,-,-,+1(27),-,+2(34),61%,Bronze,刘昊哲,周傅毅楠,沈凌翔,N,N
142,88,香港理工大学,鲨蜂树,5,835,+1(175),-,-,+3(270),+1(78),-,-,-,-,-,+1(84),-,+4(128),50%,Bronze,张昊霖,徐乐,陈俊儒,N,N
